Date,Time,LNA Voltage,LNA Thermistor (Ohm),LNA (C),SP4T Voltage,SP4T Thermistor (Ohm),SP4T (C),Load Voltage,Load-thermistor (Ohm),Load (C),Room_Temp(C)
04/23/2021,11:04:40,4.806716505025179,7049000.984132774,-94.60763182883238,2.401255194858095,9914.708498304144,25.375353374413976,3.0028382289547153,16456.690063770027,22.905644625720186,26.31095059730518
04/23/2021,11:05:10,4.774914079508562,4226547.402245707,-87.54161476661335,2.3986575177787017,10006.708091092405,25.14943664298113,2.984249912911764,16434.44252299566,22.93602929356956,26.312659770950745
04/23/2021,11:05:40,4.780464671558548,3496642.190666788,-84.84455242872741,2.3980827231353032,9968.90142747708,25.241997371633374,2.98962535294595,16440.962167520014,22.927120234859615,26.31516655896428
04/23/2021,11:06:10,4.773463524786166,3212176.1682149135,-83.62334661920187,2.3990768958447006,10001.487101700533,25.162196035701015,2.9836997875663656,16407.433339667547,22.97297992629342,26.31596417333219
04/23/2021,11:06:40,4.780506609365148,79583695.26708075,-124.29188595614045,2.4011010117455953,10048.299327554709,25.048054717859543,2.986243192190159,16509.646837134125,22.833505662498624,26.31858490625541
04/23/2021,11:07:10,4.779989787572049,1784758.2619921057,-74.92069771576425,2.400035298071998,9933.173136950787,25.329826165117083,2.991877659853344,16360.177653495342,23.03779550608482,26.319040685894265
04/23/2021,11:07:41,4.774856106658262,7062820.17218543,-94.63410960718858,2.3941923748407135,9988.467464187512,25.194046294369628,2.9821012170559698,16444.594655026576,22.92215819776777,26.322459033185396
04/23/2021,11:08:11,4.777584531017055,8264937.407917384,-96.74495998273264,2.3987290587429015,10019.062094593337,25.119274342050176,2.9848950150544624,16469.49511908232,22.888177178137198,26.323028757733937
04/23/2021,11:08:41,4.789871074885923,11513967.793721974,-101.10765725458918,2.397054013408706,9960.461286703787,25.26271393079429,2.9971396211167303,16551.46176985027,22.77672947326522,26.31835701643604
04/23/2021,11:09:11,4.789438128706024,2140793.8769247876,-77.66085791346899,2.39543324053011,9874.421571245011,25.47501196856325,2.9965981300256317,16382.794181807802,23.00674838218316,26.323028757733937
04/23/2021,11:09:41,4.774520604205463,4136938.875,-87.23890807183611,2.3969035306909063,9992.684534651748,25.18372496095725,2.983091689370667,16418.892674983836,22.957294261187883,26.323256647553364
04/23/2021,11:10:11,4.799008582865099,82276534.7846482,-124.6594857057029,2.409552713240373,10041.33889399528,25.06498904767699,2.995753206569134,16479.82086443492,22.87410298102907,26.323712427192163
04/23/2021,11:10:41,4.800819309338294,5280023.859663521,-90.65321521611,2.4047841379369856,9958.886428851672,25.266581606065643,2.9993512236824245,16438.990997441757,22.929813405548487,26.32416820683102
